pattern_id,predicate,sup,card_class,pr_quartile,question,answer
P1,author,19810,single,Q1,What book has Elizabeth Smart (Canadian author) written?,By Grand Central Station I Sat Down and Wept
P1,author,19810,single,Q1,What book has Vera Chapman written?,The King's Damosel
P1,author,19810,single,Q1,What book has Dornford Yates written?,The House That Berry Built
P1,author,19810,single,Q1,What book has Etel Adnan written?,Sitt Marie Rose
P1,author,19810,single,Q1,What book has Piet Bakker (writer) written?,Ciske de Rat
P1,author,19810,single,Q1,What book has John Reynolds Gardiner written?,Stone Fox
P1,author,19810,single,Q1,What book has Douglas Brinkley written?,The Reagan Diaries
P1,author,19810,single,Q1,What book has Susan Warner written?,"The Wide, Wide World"
P1,author,19810,single,Q1,What book has William Donaldson written?,"Brewer's Rogues, Villains and Eccentrics"
P1,author,19810,single,Q1,What book has Julian Rathbone written?,The Last English King
P1,author,19810,single,Q1,What book has Karin Alvtegen written?,Shame (Alvtegen novel)
P1,author,19810,single,Q1,What book has Tom De Haven written?,It's Superman!
P1,author,19810,single,Q1,What book has Donna Leon written?,Death at La Fenice
P1,author,19810,single,Q1,What book has Frederic Tuten written?,The Adventures of Mao on the Long March
P1,author,19810,single,Q1,What book has Esther Hautzig written?,The Endless Steppe
P1,author,19810,single,Q1,What book has Michael D. C. Drout written?,J.R.R. Tolkien Encyclopedia
P1,author,19810,single,Q1,What book has Loraine Hutchins written?,Bi Any Other Name
P1,author,19810,single,Q1,What book has Lani Ka'ahumanu written?,Bi Any Other Name
P1,author,19810,single,Q1,What book has Edward Humes written?,Monkey Girl
P1,author,19810,single,Q1,What book has Roger E. Moore written?,Greyhawk: The Adventure Begins
P1,author,19810,single,Q1,What book has Gudrun Pausewang written?,The Last Children of Schewenborn
P1,author,19810,single,Q1,What book has Robert Wiersema written?,Before I Wake (novel)
P1,author,19810,single,Q1,What book has Steve Almond written?,"(Not That You Asked) Rants, Exploits and Obsessions"
P1,author,19810,single,Q1,What book has Matthew Rettenmund written?,Boy Culture (novel)
P1,author,19810,single,Q1,What book has Madeleine de Scudéry written?,Artamène
P1,author,19810,single,Q1,What book has Lyall Watson written?,Gifts of Unknown Things
P1,author,19810,single,Q1,What book has Leonardo de Benedetti written?,Auschwitz Report (book)
P1,author,19810,single,Q1,What book has Norman Doidge written?,The Brain That Changes Itself
P1,author,19810,single,Q1,What book has Robert Sellers written?,The Battle for Bond
P1,author,19810,single,Q1,What book has Julie Gregory written?,Sickened
P1,author,19810,single,Q1,What book has Yaroslav Trofimov written?,The Siege of Mecca
P1,author,19810,single,Q1,What book has Peter Balakian written?,The Burning Tigris
P1,author,19810,single,Q1,What book has Pietro Bembo written?,Gli Asolani
P1,author,19810,single,Q1,What book has Carolyn Parkhurst written?,The Dogs of Babel
P1,author,19810,single,Q1,What book has William C. Heine written?,The Last Canadian
P1,author,19810,single,Q1,What book has Ralph Metzner written?,The Psychedelic Experience
P1,author,19810,single,Q1,What book has Charles Fleming (author) written?,Howard Dully  My Lobotomy  1
P1,author,19810,single,Q1,What book has Debbie Barham written?,Douglas Adams's Guide to The Hitchhiker's Guide to the Galaxy
P1,author,19810,single,Q1,What book has Valerio Evangelisti written?,Il castello di Eymerich
P1,author,19810,single,Q1,What book has Mark Elliott (British author) written?,Asia Overland
P1,author,19810,single,Q1,What book has Wil Klass written?,Asia Overland
P1,author,19810,single,Q1,What book has Kathleen E. Woodiwiss written?,The Flame and the Flower
P1,author,19810,single,Q1,What book has Kim Mohan written?,Wilderness Survival Guide
P1,author,19810,single,Q1,What book has Tillie Olsen written?,Yonnondio: From the Thirties
P1,author,19810,single,Q1,What book has Keith Banner written?,The Life I Lead (novel)
P1,author,19810,single,Q1,What book has Gale Wilhelm written?,Torchlight to Valhalla
P1,author,19810,single,Q1,What book has Aleksandar Đuričić written?,Surf na crvenom talasu
P1,author,19810,single,Q1,What book has Lori Lansens written?,The Girls (novel)
P1,author,19810,single,Q1,What book has Wallace Thurman written?,The Blacker the Berry (novel)
P1,author,19810,single,Q1,What book has Frank McKelvey Bell written?,A Romance of the Halifax Disaster
P1,author,19810,single,Q1,What book has Daniel Pennac written?,The Fairy Gunmother
P1,author,19810,single,Q1,What book has Richard Armstrong (author) written?,Sea Change (Armstrong novel)
P1,author,19810,single,Q1,What book has Alan Gibbons written?,The Edge (novel)
P1,author,19810,single,Q1,What book has Tawny Taylor written?,Sex and the Single Ghost
P1,author,19810,single,Q1,What book has Adam Maxwell written?,Dial 'M' for Monkey (book)
P1,author,19810,single,Q1,What book has Yi Mun-yol written?,Our Twisted Hero
P1,author,19810,single,Q1,What book has Randall Kenan written?,A Visitation of Spirits
P1,author,19810,single,Q1,What book has Ian Middleton written?,Mr Ponsonby
P1,author,19810,single,Q1,What book has Carol Dunlop written?,Los autonautas de la cosmopista
P1,author,19810,single,Q1,What book has Elaine Bergstrom written?,Tapestry of Dark Souls
P1,author,19810,single,Q1,What book has Philip Caveney written?,A Buffalope's Tale
P1,author,19810,single,Q1,What book has Don Lee (author) written?,Yellow (short story collection)
P1,author,19810,single,Q1,What book has John Brosnan written?,Carnosaur (novel)
P1,author,19810,single,Q1,What book has Suzanne Martel written?,The King's Daughter
P1,author,19810,single,Q1,What book has Richard Doyle (author) written?,Flood (Doyle novel)
P1,author,19810,single,Q1,What book has Fanny Fern written?,Ruth Hall (novel)
P1,author,19810,single,Q1,What book has Lee Wardlaw written?,101 Ways to Bug Your Teacher
P1,author,19810,single,Q1,What book has Manil Suri written?,The Death of Vishnu
P1,author,19810,single,Q1,What book has Ian Buruma written?,Bad Elements
P1,author,19810,single,Q1,What book has Lorenzo Carcaterra written?,Gangster (novel)
P1,author,19810,single,Q1,What book has Clara Reeve written?,The Old English Baron
P1,author,19810,single,Q1,What book has Dean Vincent Carter written?,The Hand of the Devil (novel)
P1,author,19810,single,Q1,What book has Gayle Friesen written?,Men of Stone
P1,author,19810,single,Q1,What book has Patrick Skene Catling written?,The Chocolate Touch
P1,author,19810,single,Q1,What book has Luke Sutherland written?,Venus as a Boy (novella)
P1,author,19810,single,Q1,What book has Glenda Larke written?,The Aware
P1,author,19810,single,Q1,What book has Shan Sa written?,Empress (novel)
P1,author,19810,single,Q1,What book has Peter Cheyney written?,Can Ladies Kill?
P1,author,19810,single,Q1,What book has Leonie Swann written?,Three Bags Full
P1,author,19810,single,Q1,What book has David Hewson (author) written?,Epiphany (novel)
P1,author,19810,single,Q1,What book has J. Frank Dobie written?,Coronado's Children
P1,author,19810,single,Q1,What book has Victoria Hanley written?,The Healer's Keep
P1,author,19810,single,Q1,What book has Yevgenia Ginzburg written?,Journey into the Whirlwind
P1,author,19810,single,Q1,What book has Tudor Jenks written?,Imaginotions; Truthless Tales
P1,author,19810,single,Q1,What book has Martin Waddell written?,Little Dracula
P1,author,19810,single,Q1,What book has Graham Salisbury written?,Eyes of the Emperor
P1,author,19810,single,Q1,What book has Kerry Shook written?,One Month to Live
P1,author,19810,single,Q1,What book has Peter Bacho written?,Cebu (novel)
P1,author,19810,single,Q1,What book has Adam Rex written?,The True Meaning of Smekday
P1,author,19810,single,Q1,What book has Jennie Fields written?,Lily Beach
P1,author,19810,single,Q1,What book has Frank Owen (author) written?,The Porcelain Magician
P1,author,19810,single,Q1,What book has Marc Acito written?,"How I Paid for College: A Novel of Sex, Theft, Friendship, and Musical Theater"
P1,author,19810,single,Q1,What book has Peter Porter (poet) written?,Jonah (poetry book)
P1,author,19810,single,Q1,What book has William Gray Beyer written?,Minions of the Moon
P1,author,19810,single,Q1,What book has Robert Goddard (novelist) written?,Play to the End
P1,author,19810,single,Q1,What book has H. Chandler Elliott written?,Reprieve from Paradise
P1,author,19810,single,Q1,What book has Everett B. Cole written?,The Philosophical Corps
P1,author,19810,single,Q1,What book has John Altman (author) written?,The Watchmen (novel)
P1,author,19810,single,Q1,What book has Dorothy Bryant written?,The Kin of Ata Are Waiting for You
P1,author,19810,single,Q1,What book has James Follett written?,A Cage of Eagles
P1,author,19810,single,Q1,What book has Jason Colavito written?,The Cult of Alien Gods
P1,author,19810,single,Q1,What book has Robert D. San Souci written?,Dare to Be Scared
P1,author,19810,single,Q1,What book has René Marqués written?,La Carreta
P1,author,19810,single,Q1,What book has Stanley Middleton written?,Holiday (novel)
P1,author,19810,single,Q1,What book has David Storey written?,Saville (novel)
P1,author,19810,single,Q1,What book has Charles Causley written?,Figgie Hobbin
P1,author,19810,single,Q1,What book has Dinah Craik written?,"John Halifax, Gentleman"
P1,author,19810,single,Q1,What book has Robert Spencer Carr written?,Beyond Infinity
P1,author,19810,single,Q1,What book has Władysław Reymont written?,The Promised Land (novel)
P1,author,19810,single,Q1,What book has Thomas Calvert McClary written?,Three Thousand Years
P1,author,19810,single,Q1,What book has Polly Dunbar written?,Penguin (book)
P1,author,19810,single,Q1,What book has Ronald Chetwynd-Hayes written?,The Vampire Stories of R. Chetwynd-Hayes
P1,author,19810,single,Q1,What book has Adam Niswander written?,The Sand Dwellers
P1,author,19810,single,Q1,What book has George Turner (writer) written?,The Cupboard Under the Stairs
P1,author,19810,single,Q1,What book has Thomas Bass written?,The Eudaemonic Pie
P1,author,19810,single,Q1,What book has Richard Dean Starr written?,Tales of Zorro
P1,author,19810,single,Q1,What book has Alexander M. Phillips written?,The Mislaid Charm
P1,author,19810,single,Q1,What book has Mary Griffith written?,Three Hundred Years Hence
P1,author,19810,single,Q1,What book has Jack Bechdolt written?,The Torch (novel)
P1,author,19810,single,Q1,What book has Thomas Gifford written?,The Assassini
P1,author,19810,single,Q1,What book has Stanley Mullen written?,Kinsmen of the Dragon
P1,author,19810,single,Q1,What book has Curme Gray written?,Murder in Millennium VI
P1,author,19810,single,Q1,What book has David Browne written?,Dream Brother: The Lives and Music of Jeff and Tim Buckley
P1,author,19810,single,Q1,What book has Eugene George Key written?,Mars Mountain
P1,author,19810,single,Q1,What book has Amelia Reynolds Long written?,Behind the Evidence
P1,author,19810,single,Q1,What book has George Henry Weiss written?,The Night People (novel)
P1,author,19810,single,Q1,What book has David L. Robbins (Virginia writer) written?,War of the Rats
P1,author,19810,single,Q1,What book has Juanita Brooks written?,The Mountain Meadows Massacre (book)
P1,author,19810,single,Q1,What book has Cornel Lengyel written?,The Atom Clock
P1,author,19810,single,Q1,What book has John Martin Leahy written?,Drome (novel)
P1,author,19810,single,Q1,What book has Darrell C. Richardson written?,Max Brand: The Man and His Work
P1,author,19810,single,Q1,What book has Henry M. Eichner written?,Atlantean Chronicles
P1,author,19810,single,Q1,What book has Ronald McKie written?,The Mango Tree
P1,author,19810,single,Q1,"What book has Joseph H. Crawford, Jr. written?",333: A Bibliography of the Science-Fantasy Novel
P1,author,19810,single,Q1,What book has Henry Hardy Heins written?,A Golden Anniversary Bibliography of Edgar Rice Burroughs
P1,author,19810,single,Q1,What book has Tevis Clyde Smith written?,Red Blades of Black Cathay
P1,author,19810,single,Q1,What book has H. Bedford-Jones written?,The Temple of the Ten
P1,author,19810,single,Q1,What book has Robert Ames Bennet written?,The Bowl of Baal
P1,author,19810,single,Q1,What book has Glenn Lord written?,The Last Celt
P1,author,19810,single,Q1,What book has Linda Aksomitis written?,Adeline's Dream
P1,author,19810,single,Q1,What book has Walt Reed written?,The Magic Pen of Joseph Clement Coll
P1,author,19810,single,Q1,What book has Galad Elflandsson written?,The Black Wolf
P1,author,19810,single,Q1,"What book has Henry L. P. Beckwith, Jr. written?",Lovecraft's Providence and Adjacent Parts
P1,author,19810,single,Q1,What book has E. C. Vivian written?,Fields of Sleep
P1,author,19810,single,Q1,What book has Lauren Child written?,That Pesky Rat
P1,author,19810,single,Q1,What book has Lucy Cousins written?,Jazzy in the Jungle
P1,author,19810,single,Q1,What book has Rodolfo Walsh written?,Operación Masacre
P1,author,19810,single,Q1,What book has De Lysle Ferree Cass written?,As It Is Written
P1,author,19810,single,Q1,What book has Jack Miles written?,God: A Biography
P1,author,19810,single,Q1,What book has Bruce Catton written?,A Stillness at Appomattox
P1,author,19810,single,Q1,What book has Paul Hoffman (business writer) written?,Lions in the Street
P1,author,19810,single,Q1,What book has Susan Berman written?,Easy Street (book)
P1,author,19810,single,Q1,What book has Alan Glynn written?,The Dark Fields
P1,author,19810,single,Q1,What book has Jeremy Lane (writer) written?,Yellow Men Sleep
P1,author,19810,single,Q1,What book has William Gilmour (writer) written?,The Undying Land
P1,author,19810,single,Q1,What book has Nathalie Mallet written?,The Princes of the Golden Cage (novel)
P1,author,19810,single,Q1,What book has Adam Davies (author) written?,The Frog King (novel)
P1,author,19810,single,Q1,What book has Alfred Bloom (Buddhist) written?,The Essential Shinran
P1,author,19810,single,Q1,What book has David Winner (author) written?,Brilliant Orange: The Neurotic Genius of Dutch Football
P1,author,19810,single,Q1,What book has Albert Sánchez Piñol written?,Cold Skin
